model_name,display_name,model_family,model_type,task,precision,compiled,compile_mode,gpu_name,gpu_mem_gb,batch_size,throughput_mean,pixels_per_sec,latency_mean_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,params_M,macs_G,peak_memory_mb,tf32_enabled,input_channels,input_size,pytorch_version,cuda_version,timestamp
coatnet_0_224,CoAtNet-0,CoAtNet,hybrid,segmentation,fp16,False,none,Tesla V100-SXM2-32GB,34.1,256,1189.89,59703858.0,215.146,,,,27.81,9.09,8370.8,False,3,224,2.10.0+cu128,12.8,2026-04-18T03:21:27
coatnet_0_224,CoAtNet-0,CoAtNet,hybrid,segmentation,fp32,False,none,Tesla V100-SXM2-32GB,34.1,256,561.60,28178597.0,455.844,,,,27.81,9.09,16720.9,False,3,224,2.10.0+cu128,12.8,2026-04-18T03:20:49
coatnet_2_224,CoAtNet-2,CoAtNet,hybrid,classification,amp,False,none,Tesla V100-SXM2-32GB,34.1,256,668.78,33556612.0,382.788,,,,73.67,32.85,11361.2,False,3,224,2.10.0+cu128,12.8,2026-04-18T03:24:51
coatnet_2_224,CoAtNet-2,CoAtNet,hybrid,classification,fp16,False,none,Tesla V100-SXM2-32GB,34.1,256,699.23,35084423.0,366.118,,,,73.67,32.85,11137.3,False,3,224,2.10.0+cu128,12.8,2026-04-18T03:24:10
coatnet_2_224,CoAtNet-2,CoAtNet,hybrid,classification,fp32,False,none,Tesla V100-SXM2-32GB,34.1,256,261.70,13130827.0,978.237,,,,73.67,32.85,22253.4,False,3,224,2.10.0+cu128,12.8,2026-04-18T03:23:28
coatnet_2_224,CoAtNet-2,CoAtNet,hybrid,segmentation,amp,False,none,Tesla V100-SXM2-32GB,34.1,256,540.98,27144319.0,473.213,,,,77.73,32.85,11634.9,False,3,224,2.10.0+cu128,12.8,2026-04-18T03:27:39
coatnet_2_224,CoAtNet-2,CoAtNet,hybrid,segmentation,fp16,False,none,Tesla V100-SXM2-32GB,34.1,256,583.18,29261714.0,438.971,,,,77.73,32.85,11402.4,False,3,224,2.10.0+cu128,12.8,2026-04-18T03:26:56
coatnet_2_224,CoAtNet-2,CoAtNet,hybrid,segmentation,fp32,False,none,Tesla V100-SXM2-32GB,34.1,256,234.23,11752523.0,1092.962,,,,77.73,32.85,22783.9,False,3,224,2.10.0+cu128,12.8,2026-04-18T03:26:14
convnext_base,ConvNeXt-B,ConvNeXt,cnn,classification,amp,False,none,Tesla V100-SXM2-32GB,34.1,1024,1061.16,53244842.0,964.98,,,,87.58,30.71,12488.3,False,3,224,2.10.0+cu128,12.8,2026-04-18T00:53:43
convnext_base,ConvNeXt-B,ConvNeXt,cnn,classification,fp16,False,none,Tesla V100-SXM2-32GB,34.1,1024,1300.36,65246906.0,787.474,,,,87.58,30.71,9537.9,False,3,224,2.10.0+cu128,12.8,2026-04-18T00:52:47
convnext_base,ConvNeXt-B,ConvNeXt,cnn,classification,fp32,False,none,Tesla V100-SXM2-32GB,34.1,1024,339.84,17051874.0,3013.172,,,,87.58,30.71,19064.3,False,3,224,2.10.0+cu128,12.8,2026-04-18T00:51:47
convnext_base,ConvNeXt-B,ConvNeXt,cnn,segmentation,amp,False,none,Tesla V100-SXM2-32GB,34.1,1024,769.58,38614340.0,1330.6,,,,92.65,30.71,20916.1,False,3,224,2.10.0+cu128,12.8,2026-04-18T00:58:43
convnext_base,ConvNeXt-B,ConvNeXt,cnn,segmentation,fp16,False,none,Tesla V100-SXM2-32GB,34.1,1024,933.37,46832706.0,1097.101,,,,92.65,30.71,12118.4,False,3,224,2.10.0+cu128,12.8,2026-04-18T00:57:40
convnext_base,ConvNeXt-B,ConvNeXt,cnn,segmentation,fp32,False,none,Tesla V100-SXM2-32GB,34.1,1024,285.26,14313341.0,3589.674,,,,92.65,30.71,21140.3,False,3,224,2.10.0+cu128,12.8,2026-04-18T00:56:38
convnext_large,ConvNeXt-L,ConvNeXt,cnn,classification,amp,False,none,Tesla V100-SXM2-32GB,34.1,512,589.76,29591670.0,868.153,,,,196.25,68.72,9736.3,False,3,224,2.10.0+cu128,12.8,2026-04-18T01:04:05
convnext_large,ConvNeXt-L,ConvNeXt,cnn,classification,fp16,False,none,Tesla V100-SXM2-32GB,34.1,512,698.58,35052015.0,732.914,,,,196.25,68.72,7345.6,False,3,224,2.10.0+cu128,12.8,2026-04-18T01:03:10
convnext_large,ConvNeXt-L,ConvNeXt,cnn,classification,fp32,False,none,Tesla V100-SXM2-32GB,34.1,512,157.65,7910111.0,3247.756,,,,196.25,68.72,14667.2,False,3,224,2.10.0+cu128,12.8,2026-04-18T01:02:13
convnext_large,ConvNeXt-L,ConvNeXt,cnn,segmentation,amp,False,none,Tesla V100-SXM2-32GB,34.1,512,480.88,24128684.0,1064.713,,,,203.27,68.72,12179.9,False,3,224,2.10.0+cu128,12.8,2026-04-18T01:09:07
convnext_large,ConvNeXt-L,ConvNeXt,cnn,segmentation,fp16,False,none,Tesla V100-SXM2-32GB,34.1,512,568.84,28542138.0,900.077,,,,203.27,68.72,7875.1,False,3,224,2.10.0+cu128,12.8,2026-04-18T01:08:08
convnext_large,ConvNeXt-L,ConvNeXt,cnn,segmentation,fp32,False,none,Tesla V100-SXM2-32GB,34.1,512,145.68,7309731.0,3514.508,,,,203.27,68.72,15722.9,False,3,224,2.10.0+cu128,12.8,2026-04-18T01:07:12
convnext_small,ConvNeXt-S,ConvNeXt,cnn,classification,amp,False,none,Tesla V100-SXM2-32GB,34.1,1024,1489.59,74741907.0,687.435,,,,49.46,17.37,9456.3,False,3,224,2.10.0+cu128,12.8,2026-04-18T00:44:02
convnext_small,ConvNeXt-S,ConvNeXt,cnn,classification,fp16,False,none,Tesla V100-SXM2-32GB,34.1,1024,1842.48,92448220.0,555.773,,,,49.46,17.37,7208.9,False,3,224,2.10.0+cu128,12.8,2026-04-18T00:43:10
convnext_small,ConvNeXt-S,ConvNeXt,cnn,classification,fp32,False,none,Tesla V100-SXM2-32GB,34.1,1024,533.60,26773821.0,1919.047,,,,49.46,17.37,14388.4,False,3,224,2.10.0+cu128,12.8,2026-04-18T00:42:22
convnext_small,ConvNeXt-S,ConvNeXt,cnn,segmentation,amp,False,none,Tesla V100-SXM2-32GB,34.1,1024,981.45,49245030.0,1043.359,,,,53.56,17.37,19917.0,False,3,224,2.10.0+cu128,12.8,2026-04-18T00:48:30
convnext_small,ConvNeXt-S,ConvNeXt,cnn,segmentation,fp16,False,none,Tesla V100-SXM2-32GB,34.1,1024,1192.50,59834981.0,858.699,,,,53.56,17.37,11659.9,False,3,224,2.10.0+cu128,12.8,2026-04-18T00:47:32
convnext_small,ConvNeXt-S,ConvNeXt,cnn,segmentation,fp32,False,none,Tesla V100-SXM2-32GB,34.1,1024,416.57,20901810.0,2458.171,,,,53.56,17.37,20006.2,False,3,224,2.10.0+cu128,12.8,2026-04-18T00:46:38
convnext_tiny,ConvNeXt-T,ConvNeXt,cnn,classification,amp,False,none,Tesla V100-SXM2-32GB,34.1,1024,2400.53,120449107.0,426.572,,,,27.83,8.91,9369.8,False,3,224,2.10.0+cu128,12.8,2026-04-17T21:29:24
convnext_tiny,ConvNeXt-T,ConvNeXt,cnn,classification,fp16,False,none,Tesla V100-SXM2-32GB,34.1,1024,2989.11,149981590.0,342.577,,,,27.83,8.91,7161.0,False,3,224,2.10.0+cu128,12.8,2026-04-17T21:28:41
convnext_tiny,ConvNeXt-T,ConvNeXt,cnn,classification,fp32,False,none,Tesla V100-SXM2-32GB,34.1,1024,920.58,46190845.0,1112.346,,,,27.83,8.91,14301.9,False,3,224,2.10.0+cu128,12.8,2026-04-17T21:27:55
convnext_tiny,ConvNeXt-T,ConvNeXt,cnn,segmentation,amp,False,none,Tesla V100-SXM2-32GB,34.1,1024,1307.09,65584613.0,783.419,,,,31.93,8.91,19783.4,False,3,224,2.10.0+cu128,12.8,2026-04-18T00:40:17
convnext_tiny,ConvNeXt-T,ConvNeXt,cnn,segmentation,fp16,False,none,Tesla V100-SXM2-32GB,34.1,1024,1583.00,79428701.0,646.872,,,,31.93,8.91,11613.8,False,3,224,2.10.0+cu128,12.8,2026-04-18T00:39:26
convnext_tiny,ConvNeXt-T,ConvNeXt,cnn,segmentation,fp32,False,none,Tesla V100-SXM2-32GB,34.1,1024,619.31,31074704.0,1653.442,,,,31.93,8.91,19918.7,False,3,224,2.10.0+cu128,12.8,2026-04-17T21:31:07
deit3_base_patch16_224,DeiT3-B/16,DeiT,vit,classification,amp,False,none,Tesla V100-SXM2-32GB,34.1,2048,1293.77,64916429.0,1582.965,,,,85.82,33.7,11680.4,False,3,224,2.10.0+cu128,12.8,2026-04-18T02:17:04
deit3_base_patch16_224,DeiT3-B/16,DeiT,vit,classification,fp16,False,none,Tesla V100-SXM2-32GB,34.1,2048,1464.79,73497479.0,1398.149,,,,85.82,33.7,8246.6,False,3,224,2.10.0+cu128,12.8,2026-04-18T02:15:53
deit3_base_patch16_224,DeiT3-B/16,DeiT,vit,classification,fp32,False,none,Tesla V100-SXM2-32GB,34.1,2048,324.15,16264551.0,6318.062,,,,85.82,33.7,16459.7,False,3,224,2.10.0+cu128,12.8,2026-04-18T02:14:43
deit3_small_patch16_224,DeiT3-S/16,DeiT,vit,classification,amp,False,none,Tesla V100-SXM2-32GB,34.1,4096,3554.19,178334820.0,1152.444,,,,21.68,8.48,12521.9,False,3,224,2.10.0+cu128,12.8,2026-04-18T02:10:13
deit3_small_patch16_224,DeiT3-S/16,DeiT,vit,classification,fp16,False,none,Tesla V100-SXM2-32GB,34.1,4096,4111.08,206277496.0,996.332,,,,21.68,8.48,8726.4,False,3,224,2.10.0+cu128,12.8,2026-04-18T02:09:13
deit3_small_patch16_224,DeiT3-S/16,DeiT,vit,classification,fp32,False,none,Tesla V100-SXM2-32GB,34.1,4096,1153.80,57893008.0,3550.012,,,,21.68,8.48,17436.4,False,3,224,2.10.0+cu128,12.8,2026-04-18T02:08:13
efficientnet_b0,EfficientNet-B0,EfficientNet,cnn,classification,amp,False,none,Tesla V100-SXM2-32GB,34.1,2048,5387.04,270299969.0,380.172,,,,4.02,0.77,13590.3,False,3,224,2.10.0+cu128,12.8,2026-04-17T21:10:18
efficientnet_b0,EfficientNet-B0,EfficientNet,cnn,classification,fp16,False,none,Tesla V100-SXM2-32GB,34.1,2048,5294.53,265658425.0,386.814,,,,4.02,0.77,12965.6,False,3,224,2.10.0+cu128,12.8,2026-04-17T21:09:37
efficientnet_b0,EfficientNet-B0,EfficientNet,cnn,classification,fp32,False,none,Tesla V100-SXM2-32GB,34.1,2048,3151.16,158112576.0,649.92,,,,4.02,0.77,25921.6,False,3,224,2.10.0+cu128,12.8,2026-04-17T21:08:53
efficientnet_b0,EfficientNet-B0,EfficientNet,cnn,segmentation,amp,False,none,Tesla V100-SXM2-32GB,34.1,1024,2193.20,110046036.0,466.898,,,,5.84,0.77,18015.5,False,3,224,2.10.0+cu128,12.8,2026-04-17T21:12:45
efficientnet_b0,EfficientNet-B0,EfficientNet,cnn,segmentation,fp16,False,none,Tesla V100-SXM2-32GB,34.1,1024,2497.52,125315707.0,410.006,,,,5.84,0.77,11107.3,False,3,224,2.10.0+cu128,12.8,2026-04-17T21:12:03
efficientnet_b0,EfficientNet-B0,EfficientNet,cnn,segmentation,fp32,False,none,Tesla V100-SXM2-32GB,34.1,1024,1518.59,76196693.0,674.31,,,,5.84,0.77,18915.6,False,3,224,2.10.0+cu128,12.8,2026-04-17T21:11:18
efficientnet_b4,EfficientNet-B4,EfficientNet,cnn,classification,amp,False,none,Tesla V100-SXM2-32GB,34.1,1024,1947.47,97716059.0,525.811,,,,17.57,3.0,9947.0,False,3,224,2.10.0+cu128,12.8,2026-04-17T21:15:26
efficientnet_b4,EfficientNet-B4,EfficientNet,cnn,classification,fp16,False,none,Tesla V100-SXM2-32GB,34.1,1024,2089.85,104860328.0,489.987,,,,17.57,3.0,9602.2,False,3,224,2.10.0+cu128,12.8,2026-04-17T21:14:43
efficientnet_b4,EfficientNet-B4,EfficientNet,cnn,classification,fp32,False,none,Tesla V100-SXM2-32GB,34.1,1024,1099.15,55150809.0,931.631,,,,17.57,3.0,19195.5,False,3,224,2.10.0+cu128,12.8,2026-04-17T21:13:57
efficientnet_b4,EfficientNet-B4,EfficientNet,cnn,segmentation,amp,False,none,Tesla V100-SXM2-32GB,34.1,1024,1269.70,63708454.0,806.49,,,,19.41,3.0,18413.7,False,3,224,2.10.0+cu128,12.8,2026-04-17T21:18:21
efficientnet_b4,EfficientNet-B4,EfficientNet,cnn,segmentation,fp16,False,none,Tesla V100-SXM2-32GB,34.1,1024,1413.83,70940237.0,724.275,,,,19.41,3.0,11449.5,False,3,224,2.10.0+cu128,12.8,2026-04-17T21:17:32
efficientnet_b4,EfficientNet-B4,EfficientNet,cnn,segmentation,fp32,False,none,Tesla V100-SXM2-32GB,34.1,1024,793.97,39838183.0,1289.723,,,,19.41,3.0,19601.0,False,3,224,2.10.0+cu128,12.8,2026-04-17T21:16:44
efficientnet_b7,EfficientNet-B7,EfficientNet,cnn,classification,amp,False,none,Tesla V100-SXM2-32GB,34.1,1024,805.08,40395671.0,1271.924,,,,63.81,10.33,13220.9,False,3,224,2.10.0+cu128,12.8,2026-04-17T21:22:25
efficientnet_b7,EfficientNet-B7,EfficientNet,cnn,classification,fp16,False,none,Tesla V100-SXM2-32GB,34.1,1024,844.58,42377830.0,1212.432,,,,63.81,10.33,12779.7,False,3,224,2.10.0+cu128,12.8,2026-04-17T21:21:25
efficientnet_b7,EfficientNet-B7,EfficientNet,cnn,classification,fp32,False,none,Tesla V100-SXM2-32GB,34.1,1024,410.19,20581481.0,2496.43,,,,63.81,10.33,25552.1,False,3,224,2.10.0+cu128,12.8,2026-04-17T21:20:24
efficientnet_b7,EfficientNet-B7,EfficientNet,cnn,segmentation,amp,False,none,Tesla V100-SXM2-32GB,34.1,1024,657.84,33007548.0,1556.62,,,,65.44,10.33,19089.8,False,3,224,2.10.0+cu128,12.8,2026-04-17T21:26:09
efficientnet_b7,EfficientNet-B7,EfficientNet,cnn,segmentation,fp16,False,none,Tesla V100-SXM2-32GB,34.1,1024,707.46,35497334.0,1447.439,,,,65.44,10.33,12167.9,False,3,224,2.10.0+cu128,12.8,2026-04-17T21:25:04
efficientnet_b7,EfficientNet-B7,EfficientNet,cnn,segmentation,fp32,False,none,Tesla V100-SXM2-32GB,34.1,1024,OOM,,,,,,,,,False,3,224,,,
mobilenetv3_large_100,MobileNetV3-L,MobileNet,cnn,classification,amp,False,none,Tesla V100-SXM2-32GB,34.1,2048,8937.14,448429852.0,229.156,,,,4.21,0.43,9480.6,False,3,224,2.10.0+cu128,12.8,2026-04-18T01:15:53
mobilenetv3_large_100,MobileNetV3-L,MobileNet,cnn,classification,fp16,False,none,Tesla V100-SXM2-32GB,34.1,2048,9474.72,475403348.0,216.154,,,,4.21,0.43,8856.1,False,3,224,2.10.0+cu128,12.8,2026-04-18T01:15:16
mobilenetv3_large_100,MobileNetV3-L,MobileNet,cnn,classification,fp32,False,none,Tesla V100-SXM2-32GB,34.1,2048,5344.74,268177854.0,383.18,,,,4.21,0.43,17701.5,False,3,224,2.10.0+cu128,12.8,2026-04-18T01:14:36
mobilenetv3_large_100,MobileNetV3-L,MobileNet,cnn,segmentation,amp,False,none,Tesla V100-SXM2-32GB,34.1,1024,2519.83,126434970.0,406.377,,,,6.69,0.43,18085.3,False,3,224,2.10.0+cu128,12.8,2026-04-18T01:18:15
mobilenetv3_large_100,MobileNetV3-L,MobileNet,cnn,segmentation,fp16,False,none,Tesla V100-SXM2-32GB,34.1,1024,2915.07,146266537.0,351.278,,,,6.69,0.43,11172.9,False,3,224,2.10.0+cu128,12.8,2026-04-18T01:17:34
mobilenetv3_large_100,MobileNetV3-L,MobileNet,cnn,segmentation,fp32,False,none,Tesla V100-SXM2-32GB,34.1,1024,1821.78,91409774.0,562.087,,,,6.69,0.43,19047.9,False,3,224,2.10.0+cu128,12.8,2026-04-18T01:16:51
mobilenetv3_small_100,MobileNetV3-S,MobileNet,cnn,classification,amp,False,none,Tesla V100-SXM2-32GB,34.1,8192,23846.54,1196523893.0,343.53,,,,1.53,0.11,16458.3,False,3,224,2.10.0+cu128,12.8,2026-04-18T01:11:29
mobilenetv3_small_100,MobileNetV3-S,MobileNet,cnn,classification,fp16,False,none,Tesla V100-SXM2-32GB,34.1,8192,26550.10,1332177751.0,308.549,,,,1.53,0.11,13988.3,False,3,224,2.10.0+cu128,12.8,2026-04-18T01:10:49
mobilenetv3_small_100,MobileNetV3-S,MobileNet,cnn,classification,fp32,False,none,Tesla V100-SXM2-32GB,34.1,8192,15813.80,793473433.0,518.028,,,,1.53,0.11,27967.6,False,3,224,2.10.0+cu128,12.8,2026-04-18T01:10:07
mobilenetv3_small_100,MobileNetV3-S,MobileNet,cnn,segmentation,amp,False,none,Tesla V100-SXM2-32GB,34.1,1024,3161.37,158624663.0,323.911,,,,3.59,0.11,17925.7,False,3,224,2.10.0+cu128,12.8,2026-04-18T01:13:41
mobilenetv3_small_100,MobileNetV3-S,MobileNet,cnn,segmentation,fp16,False,none,Tesla V100-SXM2-32GB,34.1,1024,3736.71,187492931.0,274.038,,,,3.59,0.11,11025.4,False,3,224,2.10.0+cu128,12.8,2026-04-18T01:13:02
mobilenetv3_small_100,MobileNetV3-S,MobileNet,cnn,segmentation,fp32,False,none,Tesla V100-SXM2-32GB,34.1,1024,2431.26,121990710.0,421.181,,,,3.59,0.11,18752.8,False,3,224,2.10.0+cu128,12.8,2026-04-18T01:12:22
regnety_004,RegNetY-400MF,RegNet,cnn,classification,amp,False,none,Tesla V100-SXM2-32GB,34.1,4096,7801.88,391466913.0,525.002,,,,3.91,0.8,17314.4,False,3,224,2.10.0+cu128,12.8,2026-04-18T01:20:54
regnety_004,RegNetY-400MF,RegNet,cnn,classification,fp16,False,none,Tesla V100-SXM2-32GB,34.1,4096,7848.83,393822829.0,521.861,,,,3.91,0.8,16073.4,False,3,224,2.10.0+cu128,12.8,2026-04-18T01:20:10
regnety_004,RegNetY-400MF,RegNet,cnn,classification,fp32,False,none,Tesla V100-SXM2-32GB,34.1,4096,4504.97,226041366.0,909.218,,,,3.91,0.8,28798.5,False,3,224,2.10.0+cu128,12.8,2026-04-18T01:19:26
regnety_004,RegNetY-400MF,RegNet,cnn,segmentation,amp,False,none,Tesla V100-SXM2-32GB,34.1,1024,2399.01,120372830.0,426.842,,,,6.73,0.8,18740.5,False,3,224,2.10.0+cu128,12.8,2026-04-18T01:23:15
regnety_004,RegNetY-400MF,RegNet,cnn,segmentation,fp16,False,none,Tesla V100-SXM2-32GB,34.1,1024,2766.91,138832445.0,370.088,,,,6.73,0.8,11828.0,False,3,224,2.10.0+cu128,12.8,2026-04-18T01:22:33
regnety_004,RegNetY-400MF,RegNet,cnn,segmentation,fp32,False,none,Tesla V100-SXM2-32GB,34.1,1024,1679.74,84282746.0,609.617,,,,6.73,0.8,20356.7,False,3,224,2.10.0+cu128,12.8,2026-04-18T01:21:53
regnety_040,RegNetY-4GF,RegNet,cnn,classification,amp,False,none,Tesla V100-SXM2-32GB,34.1,1024,2449.49,122905805.0,418.046,,,,19.57,7.94,9748.6,False,3,224,2.7.1+cu126,12.6,2026-04-18T05:06:02
regnety_040,RegNetY-4GF,RegNet,cnn,classification,fp16,False,none,Tesla V100-SXM2-32GB,34.1,1024,2486.22,124748571.0,411.87,,,,19.57,7.94,9399.2,False,3,224,2.7.1+cu126,12.6,2026-04-18T05:05:21
regnety_040,RegNetY-4GF,RegNet,cnn,classification,fp32,False,none,Tesla V100-SXM2-32GB,34.1,1024,313.29,15719692.0,3268.526,,,,19.57,7.94,18791.2,False,3,224,2.7.1+cu126,12.6,2026-04-18T05:04:40
regnety_040,RegNetY-4GF,RegNet,cnn,segmentation,amp,False,none,Tesla V100-SXM2-32GB,34.1,1024,1437.64,72134944.0,712.279,,,,24.73,7.94,21335.8,False,3,224,2.7.1+cu126,12.6,2026-04-18T05:10:05
regnety_040,RegNetY-4GF,RegNet,cnn,segmentation,fp16,False,none,Tesla V100-SXM2-32GB,34.1,1024,1542.42,77392509.0,663.891,,,,24.73,7.94,14350.3,False,3,224,2.7.1+cu126,12.6,2026-04-18T05:09:17
regnety_040,RegNetY-4GF,RegNet,cnn,segmentation,fp32,False,none,Tesla V100-SXM2-32GB,34.1,1024,276.95,13896111.0,3697.454,,,,24.73,7.94,22113.0,False,3,224,2.7.1+cu126,12.6,2026-04-18T05:08:30
resnet101,ResNet-101,ResNet,cnn,classification,amp,False,none,Tesla V100-SXM2-32GB,34.1,2048,1795.28,90079823.0,1140.771,,,,42.52,15.6,12102.0,False,3,224,2.10.0+cu128,12.8,2026-04-17T20:55:38
resnet101,ResNet-101,ResNet,cnn,classification,fp16,False,none,Tesla V100-SXM2-32GB,34.1,2048,1814.46,91042487.0,1128.709,,,,42.52,15.6,11401.1,False,3,224,2.10.0+cu128,12.8,2026-04-17T20:54:42
resnet101,ResNet-101,ResNet,cnn,classification,fp32,False,none,Tesla V100-SXM2-32GB,34.1,2048,757.38,38002079.0,2704.074,,,,42.52,15.6,22788.7,False,3,224,2.10.0+cu128,12.8,2026-04-17T20:53:45
resnet101,ResNet-101,ResNet,cnn,segmentation,amp,False,none,Tesla V100-SXM2-32GB,34.1,1024,1072.35,53805993.0,954.916,,,,51.51,15.6,22315.2,False,3,224,2.10.0+cu128,12.8,2026-04-17T20:59:02
resnet101,ResNet-101,ResNet,cnn,segmentation,fp16,False,none,Tesla V100-SXM2-32GB,34.1,1024,1173.39,58876058.0,872.685,,,,51.51,15.6,15221.9,False,3,224,2.10.0+cu128,12.8,2026-04-17T20:58:09
resnet101,ResNet-101,ResNet,cnn,segmentation,fp32,False,none,Tesla V100-SXM2-32GB,34.1,1024,554.92,27843498.0,1845.322,,,,51.51,15.6,27141.6,False,3,224,2.10.0+cu128,12.8,2026-04-17T20:57:18
resnet152,ResNet-152,ResNet,cnn,classification,amp,False,none,Tesla V100-SXM2-32GB,34.1,2048,1274.76,63962560.0,1606.572,,,,58.16,23.02,12164.5,False,3,224,2.10.0+cu128,12.8,2026-04-17T21:03:57
resnet152,ResNet-152,ResNet,cnn,classification,fp16,False,none,Tesla V100-SXM2-32GB,34.1,2048,1279.85,64217763.0,1600.187,,,,58.16,23.02,11436.6,False,3,224,2.10.0+cu128,12.8,2026-04-17T21:02:51
resnet152,ResNet-152,ResNet,cnn,classification,fp32,False,none,Tesla V100-SXM2-32GB,34.1,2048,530.71,26628891.0,3858.983,,,,58.16,23.02,22851.2,False,3,224,2.10.0+cu128,12.8,2026-04-17T21:01:44
resnet152,ResNet-152,ResNet,cnn,segmentation,amp,False,none,Tesla V100-SXM2-32GB,34.1,1024,861.20,43211460.0,1189.042,,,,67.16,23.02,22412.2,False,3,224,2.10.0+cu128,12.8,2026-04-17T21:07:51
resnet152,ResNet-152,ResNet,cnn,segmentation,fp16,False,none,Tesla V100-SXM2-32GB,34.1,1024,924.80,46402848.0,1107.264,,,,67.16,23.02,15255.9,False,3,224,2.10.0+cu128,12.8,2026-04-17T21:06:53
resnet152,ResNet-152,ResNet,cnn,segmentation,fp32,False,none,Tesla V100-SXM2-32GB,34.1,1024,423.29,21238972.0,2419.148,,,,67.16,23.02,27204.9,False,3,224,2.10.0+cu128,12.8,2026-04-17T21:05:57
resnet18,ResNet-18,ResNet,cnn,classification,amp,False,none,Tesla V100-SXM2-32GB,34.1,4096,8711.98,437132333.0,470.157,,,,11.18,3.63,17318.2,False,3,224,2.10.0+cu128,12.8,2026-04-17T20:43:08
resnet18,ResNet-18,ResNet,cnn,classification,fp16,False,none,Tesla V100-SXM2-32GB,34.1,4096,8151.44,409006819.0,502.488,,,,11.18,3.63,16064.3,False,3,224,2.10.0+cu128,12.8,2026-04-17T20:42:24
resnet18,ResNet-18,ResNet,cnn,classification,fp32,False,none,Tesla V100-SXM2-32GB,34.1,4096,4428.63,222210958.0,924.891,,,,11.18,3.63,28827.4,False,3,224,2.10.0+cu128,12.8,2026-04-17T20:41:39
resnet18,ResNet-18,ResNet,cnn,segmentation,amp,False,none,Tesla V100-SXM2-32GB,34.1,1024,2440.23,122440866.0,419.633,,,,14.33,3.63,19777.3,False,3,224,2.10.0+cu128,12.8,2026-04-17T20:45:30
resnet18,ResNet-18,ResNet,cnn,segmentation,fp16,False,none,Tesla V100-SXM2-32GB,34.1,1024,2829.56,141975993.0,361.894,,,,14.33,3.63,12833.2,False,3,224,2.10.0+cu128,12.8,2026-04-17T20:44:48
resnet18,ResNet-18,ResNet,cnn,segmentation,fp32,False,none,Tesla V100-SXM2-32GB,34.1,1024,1671.26,83857116.0,612.712,,,,14.33,3.63,22366.0,False,3,224,2.10.0+cu128,12.8,2026-04-17T20:44:07
